id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
175184,120675,96496,14616,473176,Cancelled,2023-03-02 10:14:30 UTC,,,,12.979999542236328
25208,17368,14045,18350,68217,Complete,2023-04-06 16:33:00 UTC,2023-04-07 13:33:00 UTC,2023-04-07 21:11:00 UTC,,12.979999542236328
26819,18474,14929,18350,72597,Complete,2023-01-03 14:00:01 UTC,2023-01-03 18:13:00 UTC,2023-01-04 05:16:00 UTC,,12.979999542236328
30295,20841,16802,18350,82014,Complete,2023-04-03 00:58:23 UTC,2023-04-05 06:01:00 UTC,2023-04-07 08:03:00 UTC,,12.979999542236328
63052,43477,34807,24936,170523,Complete,2023-04-20 11:53:30 UTC,2023-04-17 19:33:00 UTC,2023-04-22 16:06:00 UTC,,12.979999542236328
148254,102199,81828,14616,400357,Complete,2023-03-31 05:07:22 UTC,2023-04-01 10:36:00 UTC,2023-04-02 12:53:00 UTC,,12.979999542236328
173986,119865,95821,6221,469931,Complete,2023-03-21 10:09:44 UTC,2023-03-21 02:33:00 UTC,2023-03-21 17:45:00 UTC,,12.979999542236328
13023,8974,7244,25272,35234,Cancelled,2023-06-11 03:57:11 UTC,,,,12.989999771118164
14921,10318,8364,10143,40369,Cancelled,2023-06-04 21:31:16 UTC,,,,12.989999771118164
24654,16977,13709,10838,66696,Cancelled,2023-02-05 23:15:32 UTC,,,,12.989999771118164
29193,20092,16236,9290,78994,Cancelled,2023-01-17 01:58:05 UTC,,,,12.989999771118164
54585,37608,30085,15602,147616,Cancelled,2023-06-10 12:27:57 UTC,,,,12.989999771118164
162157,111761,89317,11372,437994,Cancelled,2023-03-04 14:37:22 UTC,,,,12.989999771118164
2797,1927,1536,6074,7586,Complete,2023-04-15 02:39:25 UTC,2023-04-18 00:08:00 UTC,2023-04-18 17:25:00 UTC,,12.989999771118164
6764,4700,3797,1560,18302,Complete,2023-01-14 14:16:03 UTC,2023-01-11 10:49:00 UTC,2023-01-15 00:21:00 UTC,,12.989999771118164
9511,6582,5325,28371,25732,Complete,2023-01-30 06:17:46 UTC,2023-01-31 05:02:00 UTC,2023-01-31 14:43:00 UTC,,12.989999771118164
13894,9602,7767,4108,37583,Complete,2023-04-29 07:38:53 UTC,2023-05-01 06:06:00 UTC,2023-05-02 18:25:00 UTC,,12.989999771118164
20228,13913,11209,1513,54778,Complete,2023-01-26 07:32:35 UTC,2023-01-25 04:54:00 UTC,2023-01-28 16:55:00 UTC,,12.989999771118164
37526,25867,20835,24504,101534,Complete,2023-06-12 13:11:50 UTC,2023-06-10 17:03:00 UTC,2023-06-14 19:53:00 UTC,,12.989999771118164
44319,30532,24461,6074,119871,Complete,2023-05-07 04:17:53 UTC,2023-05-06 20:39:00 UTC,2023-05-11 12:40:00 UTC,,12.989999771118164
45035,31016,24850,5822,121793,Complete,2023-01-23 13:52:52 UTC,2023-01-21 14:52:00 UTC,2023-01-24 08:01:00 UTC,,12.989999771118164
50523,34778,27839,15690,136608,Complete,2023-06-17 17:49:26 UTC,2023-06-20 16:35:00 UTC,2023-06-25 12:26:00 UTC,,12.989999771118164
57449,39577,31688,22760,155377,Complete,2023-01-02 00:37:13 UTC,2023-01-01 06:23:00 UTC,2023-01-05 05:49:00 UTC,,12.989999771118164
60823,41899,33593,28581,164523,Complete,2023-06-21 07:22:22 UTC,2023-06-21 20:40:00 UTC,2023-06-22 17:24:00 UTC,,12.989999771118164
82404,56727,45520,16777,222562,Complete,2023-02-22 10:47:03 UTC,2023-02-20 17:57:00 UTC,2023-02-23 00:38:00 UTC,,12.989999771118164
84757,58352,46779,15823,228881,Complete,2023-06-13 13:27:37 UTC,2023-06-12 05:45:00 UTC,2023-06-12 23:37:00 UTC,,12.989999771118164
88628,61041,48894,24930,239357,Complete,2023-04-22 16:00:11 UTC,2023-04-21 13:36:00 UTC,2023-04-24 04:32:00 UTC,,12.989999771118164
89416,61608,49342,7105,241499,Complete,2023-06-12 10:02:08 UTC,2023-06-14 08:28:00 UTC,2023-06-16 09:34:00 UTC,,12.989999771118164
92496,63713,50990,13064,249879,Complete,2023-05-01 17:43:35 UTC,2023-04-30 08:51:00 UTC,2023-05-04 11:33:00 UTC,,12.989999771118164
94838,65340,52276,9249,256244,Complete,2023-06-20 02:05:57 UTC,2023-06-17 15:40:00 UTC,2023-06-19 06:12:00 UTC,,12.989999771118164
97544,67244,53845,25101,263593,Complete,2023-06-03 06:20:13 UTC,2023-06-04 12:31:00 UTC,2023-06-08 02:02:00 UTC,,12.989999771118164
107093,73813,59114,7105,289291,Complete,2023-02-16 17:30:17 UTC,2023-02-18 14:59:00 UTC,2023-02-21 15:30:00 UTC,,12.989999771118164
127837,88067,70507,9741,345187,Complete,2023-06-14 04:30:39 UTC,2023-06-11 05:09:00 UTC,2023-06-13 02:02:00 UTC,,12.989999771118164
134523,92698,74190,9487,363367,Complete,2023-01-31 16:53:31 UTC,2023-01-31 14:39:00 UTC,2023-02-01 16:13:00 UTC,,12.989999771118164
137619,94872,75938,4108,371731,Complete,2023-05-29 10:00:54 UTC,2023-05-31 07:35:00 UTC,2023-05-31 20:19:00 UTC,,12.989999771118164
141277,97359,77908,26776,381569,Complete,2023-06-22 00:24:26 UTC,2023-06-24 03:31:00 UTC,2023-06-25 12:49:00 UTC,,12.989999771118164
173500,119541,95555,13871,468599,Complete,2023-05-09 15:17:42 UTC,2023-05-09 20:13:00 UTC,2023-05-14 04:35:00 UTC,,12.989999771118164
178483,122949,98332,5794,482031,Complete,2023-03-28 17:20:03 UTC,2023-03-30 03:55:00 UTC,2023-04-01 18:27:00 UTC,,12.989999771118164
10248,7088,5747,8907,27718,Processing,2023-03-29 12:45:27 UTC,,,,12.989999771118164
12053,8293,6731,5931,32592,Processing,2023-03-28 02:23:00 UTC,,,,12.989999771118164
58817,40521,32488,25092,159064,Processing,2023-06-03 07:34:35 UTC,,,,12.989999771118164
89864,61906,49585,16777,242717,Processing,2023-03-13 11:28:03 UTC,,,,12.989999771118164
93394,64345,51501,25325,252339,Processing,2023-03-11 12:37:40 UTC,,,,12.989999771118164
101590,70039,56118,10962,274501,Processing,2023-04-23 07:26:43 UTC,,,,12.989999771118164
103793,71533,57316,9638,280386,Processing,2023-04-28 04:43:12 UTC,,,,12.989999771118164
108623,74867,59973,9341,293458,Processing,2023-01-27 04:28:34 UTC,,,,12.989999771118164
109159,75250,60282,13620,294901,Processing,2023-04-24 13:59:47 UTC,,,,12.989999771118164
127262,87655,70199,15760,343629,Processing,2023-05-14 00:08:08 UTC,,,,12.989999771118164
134299,92540,74062,25278,362751,Processing,2023-03-24 15:37:56 UTC,,,,12.989999771118164
176615,121682,97323,25278,477000,Processing,2023-06-03 09:54:12 UTC,,,,12.989999771118164
3474,2403,1913,9290,9394,Returned,2023-05-28 05:20:21 UTC,2023-05-26 15:41:00 UTC,2023-05-28 04:56:00 UTC,2023-05-29 21:43:00 UTC,12.989999771118164
10174,7046,5711,9341,27526,Returned,2023-06-23 02:39:32 UTC,2023-06-21 10:40:00 UTC,2023-06-26 10:17:00 UTC,2023-06-27 01:48:00 UTC,12.989999771118164
44732,30816,24702,17195,120977,Returned,2023-01-08 23:18:11 UTC,2023-01-10 12:50:00 UTC,2023-01-15 08:05:00 UTC,2023-01-17 04:25:00 UTC,12.989999771118164
67761,46751,37527,10653,183157,Returned,2023-05-17 03:17:04 UTC,2023-05-19 01:40:00 UTC,2023-05-19 14:34:00 UTC,2023-05-21 01:33:00 UTC,12.989999771118164
71476,49290,39521,9985,193180,Returned,2023-03-24 15:27:59 UTC,2023-03-26 15:10:00 UTC,2023-03-27 09:49:00 UTC,2023-03-28 20:01:00 UTC,12.989999771118164
100629,69372,55583,11589,271901,Returned,2023-03-01 00:15:52 UTC,2023-03-01 12:50:00 UTC,2023-03-04 00:28:00 UTC,2023-03-06 05:55:00 UTC,12.989999771118164
115939,79883,63939,28581,313041,Returned,2023-02-03 07:38:30 UTC,2023-02-01 23:36:00 UTC,2023-02-04 03:57:00 UTC,2023-02-06 15:00:00 UTC,12.989999771118164
131465,90549,72471,9083,355007,Returned,2023-04-22 21:59:20 UTC,2023-04-20 14:25:00 UTC,2023-04-24 04:40:00 UTC,2023-04-24 10:55:00 UTC,12.989999771118164
1733,1183,951,24930,4716,Shipped,2023-04-03 06:36:22 UTC,2023-04-03 16:11:00 UTC,,,12.989999771118164
6740,4682,3783,9888,18241,Shipped,2023-02-05 14:08:24 UTC,2023-02-05 01:34:00 UTC,,,12.989999771118164
7043,4892,3954,25278,19048,Shipped,2023-05-20 01:20:32 UTC,2023-05-17 12:21:00 UTC,,,12.989999771118164
22668,15599,12593,26272,61371,Shipped,2023-04-11 14:34:24 UTC,2023-04-11 18:44:00 UTC,,,12.989999771118164
27165,18704,15097,9354,73544,Shipped,2023-05-24 01:37:59 UTC,2023-05-26 20:55:00 UTC,,,12.989999771118164
30210,20781,16754,4108,81776,Shipped,2023-02-18 14:23:52 UTC,2023-02-16 13:16:00 UTC,,,12.989999771118164
31393,21585,17413,14284,84963,Shipped,2023-03-22 04:32:54 UTC,2023-03-24 02:13:00 UTC,,,12.989999771118164
34973,24104,19410,15244,94607,Shipped,2023-04-06 17:12:11 UTC,2023-04-02 23:06:00 UTC,,,12.989999771118164
41074,28318,22749,22760,111046,Shipped,2023-05-10 09:20:45 UTC,2023-05-11 04:26:00 UTC,,,12.989999771118164
53495,36841,29496,9378,144655,Shipped,2023-05-05 06:06:23 UTC,2023-05-07 15:12:00 UTC,,,12.989999771118164
54535,37580,30062,109,147486,Shipped,2023-04-10 05:53:47 UTC,2023-04-08 08:29:00 UTC,,,12.989999771118164
72556,50013,40101,6296,196072,Shipped,2023-03-17 15:17:25 UTC,2023-03-18 13:44:00 UTC,,,12.989999771118164
77155,53127,42595,5730,208496,Shipped,2023-02-10 05:15:27 UTC,2023-02-12 15:41:00 UTC,,,12.989999771118164
82627,56882,45649,5822,223172,Shipped,2023-05-14 17:54:30 UTC,2023-05-14 22:17:00 UTC,,,12.989999771118164
86183,59346,47575,9212,232710,Shipped,2023-04-14 01:30:17 UTC,2023-04-11 11:21:00 UTC,,,12.989999771118164
104025,71695,57445,9354,281015,Shipped,2023-04-03 07:41:11 UTC,2023-04-05 06:10:00 UTC,,,12.989999771118164
106921,73693,59001,13620,288846,Shipped,2023-06-22 00:00:03 UTC,2023-06-23 20:22:00 UTC,,,12.989999771118164
116226,80083,64096,5933,313819,Shipped,2023-01-01 02:41:58 UTC,2023-01-03 15:29:00 UTC,,,12.989999771118164
117434,80878,64732,9495,317061,Shipped,2023-04-16 04:16:21 UTC,2023-04-16 06:01:00 UTC,,,12.989999771118164
124585,85806,68708,15244,336402,Shipped,2023-05-02 22:34:56 UTC,2023-05-01 14:13:00 UTC,,,12.989999771118164
127649,87940,70408,15690,344676,Shipped,2023-01-30 10:49:12 UTC,2023-02-01 22:02:00 UTC,,,12.989999771118164
141696,97642,78131,15648,382694,Shipped,2023-06-17 14:52:46 UTC,2023-06-19 23:58:00 UTC,,,12.989999771118164
156654,107963,86325,24930,423115,Shipped,2023-05-21 16:44:37 UTC,2023-05-21 22:15:00 UTC,,,12.989999771118164
159039,109617,87634,9186,429589,Shipped,2023-03-23 10:08:44 UTC,2023-03-24 10:51:00 UTC,,,12.989999771118164
161940,111618,89213,24690,437395,Shipped,2023-04-20 07:40:44 UTC,2023-04-22 22:15:00 UTC,,,12.989999771118164
171087,117864,94199,8885,462130,Shipped,2023-05-07 06:50:27 UTC,2023-05-09 08:13:00 UTC,,,12.989999771118164
6542,4534,3651,25311,17703,Cancelled,2023-04-08 13:01:40 UTC,,,,13
49015,33714,27029,25688,132572,Cancelled,2023-05-12 05:54:38 UTC,,,,13
54345,37434,29948,8924,146954,Cancelled,2023-04-25 18:28:49 UTC,,,,13
90920,62628,50165,24727,245588,Cancelled,2023-04-08 08:48:53 UTC,,,,13
95618,65884,52734,12663,258339,Cancelled,2023-03-23 12:11:24 UTC,,,,13
120864,83242,66642,10747,326319,Cancelled,2023-04-30 23:26:30 UTC,,,,13
162155,111761,89317,10804,437988,Cancelled,2023-03-07 13:08:55 UTC,,,,13
16813,11607,9384,25148,45515,Complete,2023-05-16 13:30:11 UTC,2023-05-17 17:15:00 UTC,2023-05-21 12:22:00 UTC,,13
56519,38946,31181,2699,152852,Complete,2023-01-24 07:17:46 UTC,2023-01-24 19:43:00 UTC,2023-01-27 09:37:00 UTC,,13
63044,43471,34800,10959,170502,Complete,2023-01-31 01:36:01 UTC,2023-02-02 21:44:00 UTC,2023-02-07 18:34:00 UTC,,13
73319,50519,40482,25148,198121,Complete,2023-06-22 00:46:37 UTC,2023-06-23 06:45:00 UTC,2023-06-27 12:19:00 UTC,,13
92069,63423,50773,11187,248724,Complete,2023-06-24 09:42:36 UTC,2023-06-23 21:21:00 UTC,2023-06-27 21:31:00 UTC,,13
96746,66694,53399,25688,261433,Complete,2023-02-06 10:19:12 UTC,2023-02-08 10:32:00 UTC,2023-02-09 01:08:00 UTC,,13
114191,78659,62974,12576,308343,Complete,2023-06-09 13:24:46 UTC,2023-06-10 17:27:00 UTC,2023-06-11 17:06:00 UTC,,13
133015,91637,73364,24842,359226,Complete,2023-02-16 00:32:57 UTC,2023-02-16 07:32:00 UTC,2023-02-20 11:54:00 UTC,,13
144176,99389,79560,11517,389358,Complete,2023-02-17 04:31:18 UTC,2023-02-18 23:37:00 UTC,2023-02-22 02:34:00 UTC,,13
150070,103403,82783,15840,405265,Complete,2023-06-01 09:45:44 UTC,2023-06-01 10:25:00 UTC,2023-06-01 12:28:00 UTC,,13
176393,121533,97195,9424,476423,Complete,2023-06-18 04:14:23 UTC,2023-06-17 01:59:00 UTC,2023-06-18 09:53:00 UTC,,13
54662,37662,30135,11517,147827,Processing,2023-03-03 06:13:44 UTC,,,,13
99783,68801,55106,24765,269630,Processing,2023-01-17 04:57:35 UTC,,,,13
106180,73175,58572,11506,286872,Processing,2023-02-10 04:52:22 UTC,,,,13
113974,78521,62865,18699,307768,Processing,2023-04-17 17:20:54 UTC,,,,13
132717,91418,73169,11187,358437,Processing,2023-01-28 00:57:36 UTC,,,,13
128759,88691,70982,10777,347686,Returned,2023-03-29 15:23:19 UTC,2023-03-28 12:08:00 UTC,2023-03-30 23:50:00 UTC,2023-04-01 13:29:00 UTC,13
136912,94375,75542,9049,369838,Returned,2023-03-24 23:54:43 UTC,2023-03-28 01:01:00 UTC,2023-03-31 17:50:00 UTC,2023-04-03 15:31:00 UTC,13
142030,97892,78338,25311,383574,Returned,2023-06-06 22:37:10 UTC,2023-06-05 03:11:00 UTC,2023-06-05 16:34:00 UTC,2023-06-06 21:23:00 UTC,13
47319,32554,26071,10821,127983,Shipped,2023-04-02 13:55:16 UTC,2023-04-04 00:54:00 UTC,,,13
154220,106306,85055,9424,416590,Shipped,2023-05-01 21:29:38 UTC,2023-05-02 20:31:00 UTC,,,13
173837,119763,95739,18677,469518,Shipped,2023-05-30 21:48:14 UTC,2023-06-01 13:45:00 UTC,,,13
147094,101409,81174,19288,397192,Processing,2023-01-27 01:44:57 UTC,,,,13.010000228881836
107815,74307,59520,14507,291230,Shipped,2023-04-02 01:12:29 UTC,2023-04-04 14:03:00 UTC,,,13.020000457763672
85971,59194,47450,4034,232141,Complete,2023-04-17 16:48:57 UTC,2023-04-19 12:22:00 UTC,2023-04-21 14:55:00 UTC,,13.050000190734863
8073,5603,4506,7864,21814,Processing,2023-06-03 08:58:25 UTC,,,,13.050000190734863
55567,38272,30641,7864,150254,Shipped,2023-06-23 04:13:29 UTC,2023-06-25 07:33:00 UTC,,,13.050000190734863
129711,89357,71518,23451,350235,Shipped,2023-02-18 06:29:58 UTC,2023-02-19 06:05:00 UTC,,,13.050000190734863
134057,92367,73943,7036,362079,Cancelled,2023-05-03 12:56:01 UTC,,,,13.0600004196167
113920,78482,62832,6752,307621,Processing,2023-06-20 16:48:07 UTC,,,,13.069999694824221
74423,51278,41088,10427,201133,Cancelled,2023-02-23 21:39:35 UTC,,,,13.119999885559082
27339,18829,15203,10680,73999,Shipped,2023-01-29 03:35:33 UTC,2023-01-28 00:33:00 UTC,,,13.119999885559082
85569,58921,47243,10852,231064,Cancelled,2023-04-01 01:16:31 UTC,,,,13.140000343322754
96542,66548,53279,12563,260871,Shipped,2023-04-22 11:53:00 UTC,2023-04-23 02:06:00 UTC,,,13.140000343322754
130185,89687,71764,6621,351551,Cancelled,2023-02-10 07:00:18 UTC,,,,13.180000305175779
129903,89486,71612,6621,350773,Shipped,2023-05-27 00:48:00 UTC,2023-05-27 04:24:00 UTC,,,13.180000305175779
147921,101969,81635,812,399440,Shipped,2023-06-03 03:15:48 UTC,2023-05-30 08:43:00 UTC,,,13.1899995803833
28112,19366,15657,19368,76083,Complete,2023-06-10 12:01:46 UTC,2023-06-08 00:40:00 UTC,2023-06-12 10:16:00 UTC,,13.199999809265137
173151,119304,95359,19433,467664,Complete,2023-03-16 12:43:20 UTC,2023-03-18 03:58:00 UTC,2023-03-18 10:00:00 UTC,,13.199999809265137
20585,14166,11420,4181,55739,Shipped,2023-02-01 10:39:50 UTC,2023-01-29 21:08:00 UTC,,,13.210000038146973
175132,120639,96466,6553,473039,Processing,2023-03-21 10:01:29 UTC,,,,13.25
54717,37693,30159,18488,147970,Shipped,2023-04-06 15:13:34 UTC,2023-04-08 10:31:00 UTC,,,13.260000228881836
84272,58017,46525,13284,227610,Shipped,2023-03-02 11:56:34 UTC,2023-03-03 04:04:00 UTC,,,13.270000457763672
155129,106919,85526,28592,419016,Processing,2023-01-26 18:12:29 UTC,,,,13.279999732971191
37254,25672,20653,16475,100823,Processing,2023-06-11 15:48:43 UTC,,,,13.300000190734863
25299,17432,14105,16475,68450,Returned,2023-03-02 14:03:25 UTC,2023-03-04 23:20:00 UTC,2023-03-09 18:42:00 UTC,2023-03-10 02:03:00 UTC,13.300000190734863
142016,97880,78332,537,383538,Shipped,2023-02-05 13:26:03 UTC,2023-02-08 06:15:00 UTC,,,13.300000190734863
100748,69467,55665,404,272231,Processing,2023-02-14 05:08:23 UTC,,,,13.369999885559082
156919,108145,86475,4104,423841,Complete,2023-02-11 23:48:56 UTC,2023-02-11 09:48:00 UTC,2023-02-15 09:58:00 UTC,,13.380000114440918
105043,72381,57955,9446,283824,Complete,2023-05-24 05:06:38 UTC,2023-05-21 20:21:00 UTC,2023-05-23 03:30:00 UTC,,13.390000343322754
153969,106132,84899,25237,415910,Shipped,2023-03-20 01:59:41 UTC,2023-03-18 13:51:00 UTC,,,13.399999618530272
15535,10736,8698,3937,42057,Returned,2023-06-03 11:46:44 UTC,2023-05-30 17:26:00 UTC,2023-06-03 22:54:00 UTC,2023-06-05 14:07:00 UTC,13.420000076293944
170498,117458,93875,28570,460524,Processing,2023-02-15 22:04:28 UTC,,,,13.430000305175779
125681,86579,69348,13960,339335,Complete,2023-06-21 04:03:29 UTC,2023-06-19 15:38:00 UTC,2023-06-20 09:54:00 UTC,,13.479999542236328
71475,49290,39521,8988,193176,Returned,2023-03-25 15:06:06 UTC,2023-03-26 15:10:00 UTC,2023-03-27 09:49:00 UTC,2023-03-28 20:01:00 UTC,13.479999542236328
130376,89830,71886,13960,352059,Shipped,2023-04-30 14:06:35 UTC,2023-05-03 13:04:00 UTC,,,13.479999542236328
131071,90298,72259,13960,353962,Shipped,2023-03-12 04:21:46 UTC,2023-03-11 08:04:00 UTC,,,13.479999542236328
19663,13535,10931,25201,53237,Cancelled,2023-04-12 21:07:38 UTC,,,,13.489999771118164
41396,28533,22920,25015,111909,Cancelled,2023-01-24 04:54:30 UTC,,,,13.489999771118164
113065,77918,62376,26611,305327,Cancelled,2023-02-21 03:06:06 UTC,,,,13.489999771118164
113074,77924,62381,26611,305350,Cancelled,2023-06-20 05:25:12 UTC,,,,13.489999771118164
126994,87465,70043,25270,342908,Complete,2023-05-14 08:32:01 UTC,2023-05-14 02:21:00 UTC,2023-05-14 14:52:00 UTC,,13.489999771118164
33092,22764,18346,26650,89548,Processing,2023-03-23 03:58:23 UTC,,,,13.489999771118164
157220,108359,86638,25015,424635,Processing,2023-02-25 16:26:58 UTC,,,,13.489999771118164
9482,6562,5310,25270,25656,Returned,2023-03-05 14:02:17 UTC,2023-03-07 22:17:00 UTC,2023-03-12 03:43:00 UTC,2023-03-13 14:55:00 UTC,13.489999771118164
3324,2298,1826,25061,8987,Shipped,2023-01-08 18:34:02 UTC,2023-01-09 16:47:00 UTC,,,13.489999771118164
78789,54235,43479,25015,212901,Shipped,2023-06-24 14:39:29 UTC,2023-06-23 00:50:00 UTC,,,13.489999771118164
87352,60163,48215,28929,235891,Shipped,2023-06-28 22:50:47 UTC,2023-06-28 04:02:00 UTC,,,13.489999771118164
173601,119607,95606,26691,468885,Shipped,2023-01-26 11:02:23 UTC,2023-01-25 16:04:00 UTC,,,13.489999771118164
69955,48245,38719,26286,189054,Cancelled,2023-01-26 10:07:27 UTC,,,,13.5
127240,87641,70191,26317,343564,Cancelled,2023-02-04 11:45:16 UTC,,,,13.5
222,148,112,11636,591,Complete,2023-06-21 09:55:33 UTC,2023-06-22 21:06:00 UTC,2023-06-23 18:18:00 UTC,,13.5
63191,43562,34886,9113,170886,Complete,2023-05-15 09:52:16 UTC,2023-05-18 11:23:00 UTC,2023-05-20 09:02:00 UTC,,13.5
65621,45284,36331,13099,177429,Complete,2023-06-06 10:58:48 UTC,2023-06-04 10:52:00 UTC,2023-06-07 19:24:00 UTC,,13.5
126832,87362,69958,26168,342460,Complete,2023-06-28 03:28:29 UTC,2023-06-26 00:19:00 UTC,2023-06-27 09:01:00 UTC,,13.5
129287,89057,71266,26317,349095,Complete,2023-01-10 12:19:26 UTC,2023-01-13 01:23:00 UTC,2023-01-17 17:31:00 UTC,,13.5
63833,44017,35279,24597,172615,Processing,2023-05-07 03:26:00 UTC,,,,13.5
151755,104580,83686,9194,409888,Processing,2023-01-29 22:08:44 UTC,,,,13.5
51815,35679,28557,9183,140105,Returned,2023-03-29 05:10:47 UTC,2023-03-31 16:08:00 UTC,2023-04-03 10:38:00 UTC,2023-04-06 02:49:00 UTC,13.5
89566,61711,49425,6073,241898,Returned,2023-03-18 13:45:43 UTC,2023-03-16 20:19:00 UTC,2023-03-16 20:37:00 UTC,2023-03-18 05:58:00 UTC,13.5
107579,74149,59386,9183,290590,Returned,2023-03-29 02:42:10 UTC,2023-03-27 07:48:00 UTC,2023-03-30 20:53:00 UTC,2023-04-01 11:46:00 UTC,13.5
118073,81328,65070,7208,318809,Returned,2023-04-21 08:46:08 UTC,2023-04-19 05:12:00 UTC,2023-04-19 22:25:00 UTC,2023-04-22 06:42:00 UTC,13.5
106039,73077,58491,25619,286497,Shipped,2023-03-19 06:25:33 UTC,2023-03-19 15:03:00 UTC,,,13.5
96581,66575,53302,1646,260975,Complete,2023-03-28 16:07:20 UTC,2023-03-29 16:01:00 UTC,2023-04-01 01:12:00 UTC,,13.510000228881836
107512,74097,59355,24658,290412,Processing,2023-03-26 07:14:38 UTC,,,,13.539999961853027
118849,81876,65529,11050,320898,Cancelled,2023-03-14 06:20:32 UTC,,,,13.5600004196167
22194,15287,12337,11050,60081,Returned,2023-06-22 11:05:12 UTC,2023-06-22 18:53:00 UTC,2023-06-27 06:18:00 UTC,2023-06-27 16:18:00 UTC,13.5600004196167
27797,19158,15467,14998,75241,Shipped,2023-02-17 22:56:14 UTC,2023-02-16 09:11:00 UTC,,,13.590000152587892
101513,69984,56081,25847,274292,Complete,2023-03-25 04:12:55 UTC,2023-03-25 03:37:00 UTC,2023-03-27 04:27:00 UTC,,13.600000381469728
115314,79450,63588,25847,311381,Complete,2023-06-08 11:28:50 UTC,2023-06-09 17:52:00 UTC,2023-06-11 11:13:00 UTC,,13.600000381469728
5758,3994,3223,24894,15558,Processing,2023-04-22 22:51:00 UTC,,,,13.600000381469728
95910,66085,52902,24894,259136,Shipped,2023-01-13 08:56:17 UTC,2023-01-14 00:03:00 UTC,,,13.600000381469728
13619,9397,7587,3350,36836,Complete,2023-06-06 11:46:09 UTC,2023-06-08 11:33:00 UTC,2023-06-13 10:23:00 UTC,,13.619999885559082
57524,39625,31730,22772,155588,Complete,2023-04-24 16:43:47 UTC,2023-04-26 08:50:00 UTC,2023-04-30 19:23:00 UTC,,13.640000343322754
26037,17930,14505,5751,70463,Returned,2023-04-28 17:08:40 UTC,2023-04-25 16:51:00 UTC,2023-04-29 12:53:00 UTC,2023-05-01 06:58:00 UTC,13.640000343322754
71972,49624,39797,22772,194513,Shipped,2023-01-23 03:52:20 UTC,2023-01-23 23:24:00 UTC,,,13.640000343322754
129545,89244,71422,10445,349778,Complete,2023-01-15 16:38:21 UTC,2023-01-15 11:11:00 UTC,2023-01-17 18:12:00 UTC,,13.649999618530272
170385,117384,93812,2691,460226,Complete,2023-06-03 10:47:09 UTC,2023-06-01 00:06:00 UTC,2023-06-01 10:01:00 UTC,,13.649999618530272
177292,122141,97683,7468,478801,Shipped,2023-04-28 10:10:38 UTC,2023-04-29 04:24:00 UTC,,,13.649999618530272
14371,9928,8040,9108,38876,Processing,2023-05-06 02:19:04 UTC,,,,13.659999847412108
93274,64260,51428,24786,252014,Complete,2023-06-17 03:53:37 UTC,2023-06-17 09:10:00 UTC,2023-06-21 18:40:00 UTC,,13.720000267028809
25142,17319,14000,18714,68029,Returned,2023-03-19 10:41:27 UTC,2023-03-17 00:26:00 UTC,2023-03-20 06:59:00 UTC,2023-03-20 18:36:00 UTC,13.720000267028809
166695,114845,91755,22156,450247,Shipped,2023-06-14 08:36:50 UTC,2023-06-14 13:10:00 UTC,,,13.729999542236328
57464,39587,31703,24920,155423,Shipped,2023-06-01 10:53:44 UTC,2023-06-01 20:55:00 UTC,,,13.75
107172,73871,59166,25683,289516,Shipped,2023-06-08 02:20:31 UTC,2023-06-09 20:35:00 UTC,,,13.75
79129,54480,43687,23453,213802,Returned,2023-03-21 16:04:47 UTC,2023-03-23 21:27:00 UTC,2023-03-25 08:29:00 UTC,2023-03-26 06:16:00 UTC,13.760000228881836
